"","X","country","iso3c","date","confirmed","deaths","recovered","new.d","new.c","new.r","population","death_rate","recovery_rate","infection_rate","continent"
"106021",106021,"Portugal","PRT",2020-07-20,48771,1691,33547,2,135,178,10196707,0.0196141754391884,1.74566161408776,1.32395684214521,"EU"
"106022",106022,"Portugal","PRT",2020-07-21,48898,1697,33769,6,127,222,10196707,0.0588425263175651,2.17717347374991,1.24550014038846,"EU"
"106023",106023,"Portugal","PRT",2020-07-22,49150,1702,33999,5,252,230,10196707,0.0490354385979709,2.25563017550666,2.47138610533773,"EU"
"106024",106024,"Portugal","PRT",2020-07-23,49379,1705,34369,3,229,370,10196707,0.0294212631587825,3.62862245624985,2.24582308778707,"EU"
"106025",106025,"Portugal","PRT",2020-07-24,49692,1712,34687,7,313,318,10196707,0.0686496140371592,3.11865389483095,3.06961845623298,"EU"
"106026",106026,"Portugal","PRT",2020-07-25,49955,1716,35010,4,263,323,10196707,0.0392283508783767,3.16768933342892,2.57926407025327,"EU"
"106027",106027,"Portugal","PRT",2020-07-26,50164,1717,35217,1,209,207,10196707,0.00980708771959418,2.03006715795599,2.04968133339518,"EU"
"106028",106028,"Portugal","PRT",2020-07-27,50299,1719,35375,2,135,158,10196707,0.0196141754391884,1.54951985969588,1.32395684214521,"EU"
"106029",106029,"Portugal","PRT",2020-07-28,50410,1722,35626,3,111,251,10196707,0.0294212631587825,2.46157901761814,1.08858673687495,"EU"
"106030",106030,"Portugal","PRT",2020-07-29,50613,1725,35875,3,203,249,10196707,0.0294212631587825,2.44196484217895,1.99083880707762,"EU"
"106031",106031,"Portugal","PRT",2020-07-30,50868,1727,36140,2,255,265,10196707,0.0196141754391884,2.59887824569246,2.50080736849652,"EU"
"106032",106032,"Portugal","PRT",2020-07-31,51072,1735,36483,8,204,343,10196707,0.0784567017567534,3.3638310878208,2.00064589479721,"EU"
"106033",106033,"Portugal","PRT",2020-08-01,51310,1737,36783,2,238,300,10196707,0.0196141754391884,2.94212631587825,2.33408687726341,"EU"
"106034",106034,"Portugal","PRT",2020-08-02,51463,1738,36984,1,153,201,10196707,0.00980708771959418,1.97122463163843,1.50048442109791,"EU"
"106035",106035,"Portugal","PRT",2020-08-03,51569,1738,37111,0,106,127,10196707,0,1.24550014038846,1.03955129827698,"EU"
"106036",106036,"Portugal","PRT",2020-08-04,51681,1739,37318,1,112,207,10196707,0.00980708771959418,2.03006715795599,1.09839382459455,"EU"
"106037",106037,"Portugal","PRT",2020-08-05,51848,1740,37565,1,167,247,10196707,0.00980708771959418,2.42235066673976,1.63778364917223,"EU"
"106038",106038,"Portugal","PRT",2020-08-06,52061,1743,37840,3,213,275,10196707,0.0294212631587825,2.6969491228884,2.08890968427356,"EU"
"106039",106039,"Portugal","PRT",2020-08-07,52351,1746,38087,3,290,247,10196707,0.0294212631587825,2.42235066673976,2.84405543868231,"EU"
"106040",106040,"Portugal","PRT",2020-08-08,52537,1750,38364,4,186,277,10196707,0.0392283508783767,2.71656329832759,1.82411831584452,"EU"
"106041",106041,"Portugal","PRT",2020-08-09,52668,1756,38511,6,131,147,10196707,0.0588425263175651,1.44164189478034,1.28472849126684,"EU"
"106042",106042,"Portugal","PRT",2020-08-10,52825,1759,38600,3,157,89,10196707,0.0294212631587825,0.872830807043882,1.53971277197629,"EU"
"106043",106043,"Portugal","PRT",2020-08-11,52945,1761,38760,2,120,160,10196707,0.0196141754391884,1.56913403513507,1.1768505263513,"EU"
"106044",106044,"Portugal","PRT",2020-08-12,53223,1764,38940,3,278,180,10196707,0.0294212631587825,1.76527578952695,2.72637038604718,"EU"
"106045",106045,"Portugal","PRT",2020-08-13,53548,1770,39177,6,325,237,10196707,0.0588425263175651,2.32427978954382,3.18730350886811,"EU"
"106046",106046,"Portugal","PRT",2020-08-14,53783,1772,39374,2,235,197,10196707,0.0196141754391884,1.93199628076005,2.30466561410463,"EU"
"106047",106047,"Portugal","PRT",2020-08-15,53981,1775,39585,3,198,211,10196707,0.0294212631587825,2.06929550883437,1.94180336847965,"EU"
"106048",106048,"Portugal","PRT",2020-08-16,54102,1778,39697,3,121,112,10196707,0.0294212631587825,1.09839382459455,1.1866576140709,"EU"
"106049",106049,"Portugal","PRT",2020-08-17,54234,1779,39800,1,132,103,10196707,0.00980708771959418,1.0101300351182,1.29453557898643,"EU"
"106050",106050,"Portugal","PRT",2020-08-18,54448,1784,39936,5,214,136,10196707,0.0490354385979709,1.33376392986481,2.09871677199315,"EU"
"106051",106051,"Portugal","PRT",2020-08-19,54701,1786,40129,2,253,193,10196707,0.0196141754391884,1.89276792988168,2.48119319305733,"EU"
"106052",106052,"Portugal","PRT",2020-08-20,54992,1788,40264,2,291,135,10196707,0.0196141754391884,1.32395684214521,2.85386252640191,"EU"
"106053",106053,"Portugal","PRT",2020-08-21,55211,1792,40473,4,219,209,10196707,0.0392283508783767,2.04968133339518,2.14775221059113,"EU"
"106054",106054,"Portugal","PRT",2020-08-22,55452,1794,40652,2,241,179,10196707,0.0196141754391884,1.75546870180736,2.3635081404222,"EU"
"106055",106055,"Portugal","PRT",2020-08-23,55597,1796,40774,2,145,122,10196707,0.0196141754391884,1.19646470179049,1.42202771934116,"EU"
"106056",106056,"Portugal","PRT",2020-08-24,55720,1801,40880,5,123,106,10196707,0.0490354385979709,1.03955129827698,1.20627178951008,"EU"
"106057",106057,"Portugal","PRT",2020-08-25,55912,1805,41021,4,192,141,10196707,0.0392283508783767,1.38279936846278,1.88296084216208,"EU"
"106058",106058,"Portugal","PRT",2020-08-26,56274,1807,41184,2,362,163,10196707,0.0196141754391884,1.59855529829385,3.55016575449309,"EU"
"106059",106059,"Portugal","PRT",2020-08-27,56673,1809,41357,2,399,173,10196707,0.0196141754391884,1.69662617548979,3.91302800011808,"EU"
"106060",106060,"Portugal","PRT",2020-08-28,57074,1815,41556,6,401,199,10196707,0.0588425263175651,1.95161045619924,3.93264217555727,"EU"
"106061",106061,"Portugal","PRT",2020-08-29,57448,1818,41766,3,374,210,10196707,0.0294212631587825,2.05948842111478,3.66785080712822,"EU"
"106062",106062,"Portugal","PRT",2020-08-30,57768,1819,41885,1,320,119,10196707,0.00980708771959418,1.16704343863171,3.13826807027014,"EU"
"106063",106063,"Portugal","PRT",2020-08-31,58012,1822,41961,3,244,76,10196707,0.0294212631587825,0.745338666689158,2.39292940358098,"EU"
"106064",106064,"Portugal","PRT",2020-09-01,58243,1824,42104,2,231,143,10196707,0.0196141754391884,1.40241354390197,2.26543726322626,"EU"
"106065",106065,"Portugal","PRT",2020-09-02,58633,1827,42233,3,390,129,10196707,0.0294212631587825,1.26511431582765,3.82476421064173,"EU"
"106066",106066,"Portugal","PRT",2020-09-03,59051,1829,42427,2,418,194,10196707,0.0196141754391884,1.90257501760127,4.09936266679037,"EU"
"106067",106067,"Portugal","PRT",2020-09-04,59457,1833,42576,4,406,149,10196707,0.0392283508783767,1.46125607021953,3.98167761415524,"EU"
"106068",106068,"Portugal","PRT",2020-09-05,59943,1838,42793,5,486,217,10196707,0.0490354385979709,2.12813803515194,4.76624463172277,"EU"
"106069",106069,"Portugal","PRT",2020-09-06,60258,1840,42953,2,315,160,10196707,0.0196141754391884,1.56913403513507,3.08923263167217,"EU"
"106070",106070,"Portugal","PRT",2020-09-07,60507,1843,43016,3,249,63,10196707,0.0294212631587825,0.617846526334433,2.44196484217895,"EU"
"106071",106071,"Portugal","PRT",2020-09-08,60895,1846,43146,3,388,130,10196707,0.0294212631587825,1.27492140354724,3.80515003520254,"EU"
"106072",106072,"Portugal","PRT",2020-09-09,61541,1849,43284,3,646,138,10196707,0.0294212631587825,1.353378105304,6.33537866685784,"EU"
"106073",106073,"Portugal","PRT",2020-09-10,62126,1852,43441,3,585,157,10196707,0.0294212631587825,1.53971277197629,5.73714631596259,"EU"
"106074",106074,"Portugal","PRT",2020-09-11,62813,1855,43644,3,687,203,10196707,0.0294212631587825,1.99083880707762,6.7374692633612,"EU"
"106075",106075,"Portugal","PRT",2020-09-12,63310,1860,43894,5,497,250,10196707,0.0490354385979709,2.45177192989854,4.87412259663831,"EU"
"106076",106076,"Portugal","PRT",2020-09-13,63983,1867,44069,7,673,175,10196707,0.0686496140371592,1.71624035092898,6.60017003528688,"EU"
"106077",106077,"Portugal","PRT",2020-09-14,64596,1871,44185,4,613,116,10196707,0.0392283508783767,1.13762217547292,6.01174477211123,"EU"
"106078",106078,"Portugal","PRT",2020-09-15,65021,1875,44362,4,425,177,10196707,0.0392283508783767,1.73585452636817,4.16801228082753,"EU"
"106079",106079,"Portugal","PRT",2020-09-16,65626,1878,44528,3,605,166,10196707,0.0294212631587825,1.62797656145263,5.93328807035448,"EU"
"106080",106080,"Portugal","PRT",2020-09-17,66396,1888,44794,10,770,266,10196707,0.0980708771959418,2.60868533341205,7.55145754408752,"EU"
"106081",106081,"Portugal","PRT",2020-09-18,67176,1894,45053,6,780,259,10196707,0.0588425263175651,2.54003571937489,7.64952842128346,"EU"
"106082",106082,"Portugal","PRT",2020-09-19,68025,1899,45404,5,849,351,10196707,0.0490354385979709,3.44228778957756,8.32621747393546,"EU"
"106083",106083,"Portugal","PRT",2020-09-20,68577,1912,45596,13,552,192,10196707,0.127492140354724,1.88296084216208,5.41351242121599,"EU"
"106084",106084,"Portugal","PRT",2020-09-21,69200,1920,45736,8,623,140,10196707,0.0784567017567534,1.37299228074319,6.10981564930717,"EU"
"106085",106085,"Portugal","PRT",2020-09-22,69663,1925,45974,5,463,238,10196707,0.0490354385979709,2.33408687726341,4.5406816141721,"EU"
"106086",106086,"Portugal","PRT",2020-09-23,70465,1928,46290,3,802,316,10196707,0.0294212631587825,3.09903971939176,7.86528435111453,"EU"
"106087",106087,"Portugal","PRT",2020-09-24,71156,1931,46676,3,691,386,10196707,0.0294212631587825,3.78553585976335,6.77669761423958,"EU"
"106088",106088,"Portugal","PRT",2020-09-25,72055,1936,47003,5,899,327,10196707,0.0490354385979709,3.2069176843073,8.81657185991517,"EU"
"106089",106089,"Portugal","PRT",2020-09-26,72939,1944,47380,8,884,377,10196707,0.0784567017567534,3.69727207028701,8.66946554412125,"EU"
"106090",106090,"Portugal","PRT",2020-09-27,73604,1953,47647,9,665,267,10196707,0.0882637894763476,2.61849242113165,6.52171333353013,"EU"
"106091",106091,"Portugal","PRT",2020-09-28,74029,1957,47884,4,425,237,10196707,0.0392283508783767,2.32427978954382,4.16801228082753,"EU"
"106092",106092,"Portugal","PRT",2020-09-29,74717,1963,48193,6,688,309,10196707,0.0588425263175651,3.0303901053546,6.74727635108079,"EU"
"106093",106093,"Portugal","PRT",2020-09-30,75542,1971,48530,8,825,337,10196707,0.0784567017567534,3.30498856150324,8.0908473686652,"EU"
"106094",106094,"Portugal","PRT",2020-10-01,76396,1977,48937,6,854,407,10196707,0.0588425263175651,3.99148470187483,8.37525291253343,"EU"
"106095",106095,"Portugal","PRT",2020-10-02,77284,1983,49359,6,888,422,10196707,0.0588425263175651,4.13859101766874,8.70869389499963,"EU"
"106096",106096,"Portugal","PRT",2020-10-03,78247,1995,49845,12,963,486,10196707,0.11768505263513,4.76624463172277,9.44422547396919,"EU"
"106097",106097,"Portugal","PRT",2020-10-04,79151,2005,50207,10,904,362,10196707,0.0980708771959418,3.55016575449309,8.86560729851314,"EU"
"106098",106098,"Portugal","PRT",2020-10-05,79885,2018,50454,13,734,247,10196707,0.127492140354724,2.42235066673976,7.19840238618213,"EU"
"106099",106099,"Portugal","PRT",2020-10-06,80312,2032,50712,14,427,258,10196707,0.137299228074318,2.5302286316553,4.18762645626671,"EU"
"106100",106100,"Portugal","PRT",2020-10-07,81256,2040,51037,8,944,325,10196707,0.0784567017567534,3.18730350886811,9.2578908072969,"EU"
"106101",106101,"Portugal","PRT",2020-10-08,82534,2050,51517,10,1278,480,10196707,0.0980708771959418,4.70740210540521,12.5334581056414,"EU"
"106102",106102,"Portugal","PRT",2020-10-09,83928,2062,52164,12,1394,647,10196707,0.11768505263513,6.34518575457743,13.6710802811143,"EU"
"106103",106103,"Portugal","PRT",2020-10-10,85574,2067,52803,5,1646,639,10196707,0.0490354385979709,6.26672905282068,16.142466386452,"EU"
"106104",106104,"Portugal","PRT",2020-10-11,86664,2080,53187,13,1090,384,10196707,0.127492140354724,3.76592168432416,10.6897256143577,"EU"
"106105",106105,"Portugal","PRT",2020-10-12,87913,2094,53498,14,1249,311,10196707,0.137299228074318,3.05000428079379,12.2490525617731,"EU"
"106106",106106,"Portugal","PRT",2020-10-13,89121,2110,54047,16,1208,549,10196707,0.156913403513507,5.3840911580572,11.8469619652698,"EU"
"106107",106107,"Portugal","PRT",2020-10-14,91193,2117,54493,7,2072,446,10196707,0.0686496140371592,4.373961122939,20.3202857549991,"EU"
"106108",106108,"Portugal","PRT",2020-10-15,93294,2128,55081,11,2101,588,10196707,0.107877964915536,5.76656757912138,20.6046912988674,"EU"
"106109",106109,"Portugal","PRT",2020-10-16,95902,2149,56066,21,2608,985,10196707,0.205948842111478,9.65998140380027,25.5768847727016,"EU"
"106110",106110,"Portugal","PRT",2020-10-17,98055,2162,57919,13,2153,1853,10196707,0.127492140354724,18.172533544408,21.1146598602863,"EU"
"106111",106111,"Portugal","PRT",2020-10-18,99911,2181,59000,19,1856,1081,10196707,0.186334666672289,10.6014618248813,18.2019548075668,"EU"
"106112",106112,"Portugal","PRT",2020-10-19,101860,2198,59966,17,1949,966,10196707,0.166720491233101,9.47364673712798,19.1140139654891,"EU"
"106113",106113,"Portugal","PRT",2020-10-20,103736,2213,61898,15,1876,1932,10196707,0.147106315793913,18.947293474256,18.3980965619587,"EU"
"106114",106114,"Portugal","PRT",2020-10-21,106271,2229,63238,16,2535,1340,10196707,0.156913403513507,13.1414975442562,24.8609673691712,"EU"
"106115",106115,"Portugal","PRT",2020-10-22,109541,2245,64531,16,3270,1293,10196707,0.156913403513507,12.6805644214353,32.069176843073,"EU"
"106116",106116,"Portugal","PRT",2020-10-23,112440,2276,65880,31,2899,1349,10196707,0.30401971930742,13.2297613337325,28.4307472991035,"EU"
"106117",106117,"Portugal","PRT",2020-10-24,116109,2297,67842,21,3669,1962,10196707,0.205948842111478,19.2415061058438,35.982204843191,"EU"
"106118",106118,"Portugal","PRT",2020-10-25,118686,2316,68877,19,2577,1035,10196707,0.186334666672289,10.15033578978,25.2728650533942,"EU"
"106119",106119,"Portugal","PRT",2020-10-26,121133,2343,69956,27,2447,1079,10196707,0.264791368429043,10.5818476494421,23.997943649847,"EU"
"106120",106120,"Portugal","PRT",2020-10-27,124432,2371,72344,28,3299,2388,10196707,0.274598456148637,23.4193254743909,32.3535823869412,"EU"
"106121",106121,"Portugal","PRT",2020-10-28,128392,2395,74001,24,3960,1657,10196707,0.23537010527026,16.2503443513676,38.8360673695929,"EU"
"106122",106122,"Portugal","PRT",2020-10-29,132616,2428,75702,33,4224,1701,10196707,0.323633894746608,16.6818562110297,41.4251385275658,"EU"
"106123",106123,"Portugal","PRT",2020-10-30,137272,2468,77449,40,4656,1747,10196707,0.392283508783767,17.132982246131,45.6618004224305,"EU"
"106124",106124,"Portugal","PRT",2020-10-31,141279,2507,80280,39,4007,2831,10196707,0.382476421064173,27.7638653341711,39.2970004924139,"EU"
"106125",106125,"Portugal","PRT",2020-11-01,144341,2544,81771,37,3062,1491,10196707,0.362862245624985,14.6223677899149,30.0293025973974,"EU"
"106126",106126,"Portugal","PRT",2020-11-02,146847,2590,83294,46,2506,1523,10196707,0.451126035101332,14.9361945969419,24.576561825303,"EU"
"106127",106127,"Portugal","PRT",2020-11-03,149443,2635,86589,45,2596,3295,10196707,0.441318947381738,32.3143540360628,25.4591997200665,"EU"
"106128",106128,"Portugal","PRT",2020-11-04,156940,2694,88946,59,7497,2357,10196707,0.578618175456057,23.1153057550835,73.5237366337976,"EU"
"106129",106129,"Portugal","PRT",2020-11-05,161350,2740,91453,46,4410,2507,10196707,0.451126035101332,24.5863689130226,43.2492568434103,"EU"
"106130",106130,"Portugal","PRT",2020-11-06,166900,2792,93754,52,5550,2301,10196707,0.509968561418897,22.5661088427862,54.4293368437477,"EU"
"106131",106131,"Portugal","PRT",2020-11-07,173540,2848,97747,56,6640,3993,10196707,0.549196912297274,39.1597012643396,65.1190624581053,"EU"
"106132",106132,"Portugal","PRT",2020-11-08,179324,2896,99781,48,5784,2034,10196707,0.470740210540521,19.9476164216546,56.7241953701327,"EU"
"106133",106133,"Portugal","PRT",2020-11-09,183420,2959,102083,63,4096,2302,10196707,0.617846526334433,22.5759159305058,40.1698312994578,"EU"
"106134",106134,"Portugal","PRT",2020-11-10,187237,3021,106878,62,3817,4795,10196707,0.608039438614839,47.0249856154541,37.433653825691,"EU"
"106135",106135,"Portugal","PRT",2020-11-11,192172,3103,110353,82,4935,3475,10196707,0.804181193006723,34.0796298255898,48.3979778961973,"EU"
"106136",106136,"Portugal","PRT",2020-11-12,198011,3181,113689,78,5839,3336,10196707,0.764952842128346,32.7164446325662,57.2635851947104,"EU"
"106137",106137,"Portugal","PRT",2020-11-13,204664,3250,117382,69,6653,3693,10196707,0.676689052651998,36.2175749484613,65.2465545984601,"EU"
"106138",106138,"Portugal","PRT",2020-11-14,211266,3305,122517,55,6602,5135,10196707,0.53938982457768,50.3593954401161,64.7463931247608,"EU"
"106139",106139,"Portugal","PRT",2020-11-15,217301,3381,125066,76,6035,2549,10196707,0.745338666689158,24.9982665972456,59.1857743877509,"EU"
"106140",106140,"Portugal","PRT",2020-11-16,225672,3472,142155,91,8371,17089,10196707,0.89244498248307,167.593322040145,82.0951313007229,"EU"
"106141",106141,"Portugal","PRT",2020-11-17,230124,3553,149445,81,4452,7290,10196707,0.794374105287128,71.4936694758416,43.6611545276333,"EU"
"106142",106142,"Portugal","PRT",2020-11-18,236015,3632,153702,79,5891,4257,10196707,0.77475992984794,41.7487724223124,57.7735537561293,"EU"
"106143",106143,"Portugal","PRT",2020-11-19,243009,3701,157924,69,6994,4222,10196707,0.676689052651998,41.4055243521266,68.5907715108417,"EU"
"106144",106144,"Portugal","PRT",2020-11-20,249498,3762,163000,61,6489,5076,10196707,0.598232350895245,49.7807772646601,63.6381922124466,"EU"
"106145",106145,"Portugal","PRT",2020-11-21,255970,3824,169379,62,6472,6379,10196707,0.608039438614839,62.5594125632913,63.4714717212135,"EU"
"106146",106146,"Portugal","PRT",2020-11-22,260758,3897,172919,73,4788,3540,10196707,0.715917403530375,34.7170905273634,46.9563360014169,"EU"
"106147",106147,"Portugal","PRT",2020-11-23,264802,3971,176827,74,4044,3908,10196707,0.725724491249969,38.3260988081741,39.6598627380389,"EU"
"106148",106148,"Portugal","PRT",2020-11-24,268721,4056,184233,85,3919,7406,10196707,0.833602456165505,72.6312916513145,38.4339767730896,"EU"
"106149",106149,"Portugal","PRT",2020-11-25,274011,4127,189356,71,5290,5123,10196707,0.696303228091187,50.241710387481,51.8794940366532,"EU"
"106150",106150,"Portugal","PRT",2020-11-26,280394,4209,193944,82,6383,4588,10196707,0.804181193006723,44.9949184574981,62.5986409141696,"EU"
"106151",106151,"Portugal","PRT",2020-11-27,285838,4276,199446,67,5444,5502,10196707,0.65707487721281,53.9585966332072,53.3897855454707,"EU"
"106152",106152,"Portugal","PRT",2020-11-28,290706,4363,206275,87,4868,6829,10196707,0.853216631604694,66.9726020371086,47.7409030189845,"EU"
"106153",106153,"Portugal","PRT",2020-11-29,294799,4427,209534,64,4093,3259,10196707,0.627653614054027,31.9612988781574,40.140410036299,"EU"
"106154",106154,"Portugal","PRT",2020-11-30,298061,4505,212942,78,3262,3408,10196707,0.764952842128346,33.422554948377,31.9907201413162,"EU"
"106155",106155,"Portugal","PRT",2020-12-01,300462,4577,220877,72,2401,7935,10196707,0.706110315810781,77.8192410549798,23.5468176147456,"EU"
"106156",106156,"Portugal","PRT",2020-12-02,303846,4645,223446,68,3384,2569,10196707,0.666881964932404,25.1944083516374,33.1871848431067,"EU"
"106157",106157,"Portugal","PRT",2020-12-03,307618,4724,229018,79,3772,5572,10196707,0.77475992984794,54.6450927735788,36.9923348783092,"EU"
"106158",106158,"Portugal","PRT",2020-12-04,312553,4803,234038,79,4935,5020,10196707,0.77475992984794,49.2315803523628,48.3979778961973,"EU"
"106159",106159,"Portugal","PRT",2020-12-05,318640,4876,240203,73,6087,6165,10196707,0.715917403530375,60.4606957912981,59.6957429491698,"EU"
"106160",106160,"Portugal","PRT",2020-12-06,322474,4963,243055,87,3834,2852,10196707,0.853216631604694,27.9698141762826,37.6003743169241,"EU"
"106161",106161,"Portugal","PRT",2020-12-07,325071,5041,245843,78,2597,2788,10196707,0.764952842128346,27.3421605622286,25.4690068077861,"EU"
"106162",106162,"Portugal","PRT",2020-12-08,327976,5122,252428,81,2905,6585,10196707,0.794374105287128,64.5796726335277,28.4895898254211,"EU"
"106163",106163,"Portugal","PRT",2020-12-09,332073,5192,254700,70,4097,2272,10196707,0.686496140371593,22.281703298918,40.1796383871773,"EU"
"106164",106164,"Portugal","PRT",2020-12-10,335207,5278,259548,86,3134,4848,10196707,0.843409543885099,47.5447612645926,30.7354129132082,"EU"
"106165",106165,"Portugal","PRT",2020-12-11,340287,5373,263648,95,5080,4100,10196707,0.931673333361447,40.2090596503361,49.8200056155384,"EU"
"106166",106166,"Portugal","PRT",2020-12-12,344700,5461,268453,88,4413,4805,10196707,0.863023719324288,47.12305649265,43.2786781065691,"EU"
"106167",106167,"Portugal","PRT",2020-12-13,348744,5559,271322,98,4044,2869,10196707,0.96109459652023,28.1365346675157,39.6598627380389,"EU"
"106168",106168,"Portugal","PRT",2020-12-14,350938,5649,274277,90,2194,2955,10196707,0.882637894763476,28.9799442114008,21.5167504567896,"EU"
"106169",106169,"Portugal","PRT",2020-12-15,353576,5733,280038,84,2638,5761,10196707,0.823795368445911,56.4986323525821,25.8710974042894,"EU"
"106170",106170,"Portugal","PRT",2020-12-16,358296,5815,283719,82,4720,3681,10196707,0.804181193006723,36.0998898958262,46.2894540364845,"EU"
"106171",106171,"Portugal","PRT",2020-12-17,362616,5902,287028,87,4320,3309,10196707,0.853216631604694,32.4516532641371,42.3666189486469,"EU"
"106172",106172,"Portugal","PRT",2020-12-18,366952,5977,290690,75,4336,3662,10196707,0.735531578969563,35.9135552291539,42.5235323521604,"EU"
"106173",106173,"Portugal","PRT",2020-12-19,370787,6063,294814,86,3835,4124,10196707,0.843409543885099,40.4444297556064,37.6101814046437,"EU"
"106174",106174,"Portugal","PRT",2020-12-20,374121,6134,297233,71,3334,2419,10196707,0.696303228091187,23.7233451936983,32.696830457127,"EU"
"106175",106175,"Portugal","PRT",2020-12-21,376220,6191,299603,57,2099,2370,10196707,0.559004000016868,23.2427978954382,20.5850771234282,"EU"
"106176",106176,"Portugal","PRT",2020-12-22,378656,6254,304825,63,2436,5222,10196707,0.617846526334433,51.2126120717208,23.8900656849314,"EU"
"106177",106177,"Portugal","PRT",2020-12-23,383258,6343,308446,89,4602,3621,10196707,0.872830807043882,35.5114646326505,45.1322176855724,"EU"
"106178",106178,"Portugal","PRT",2020-12-24,387636,6413,312533,70,4378,4087,10196707,0.686496140371593,40.0815675099814,42.9354300363833,"EU"
"106179",106179,"Portugal","PRT",2020-12-25,391782,6478,315126,65,4146,2593,10196707,0.637460701773622,25.4297784569077,40.6601856854375,"EU"
"106180",106180,"Portugal","PRT",2020-12-26,392996,6556,316671,78,1214,1545,10196707,0.764952842128346,15.151950526773,11.9058044915873,"EU"
"106181",106181,"Portugal","PRT",2020-12-27,394573,6619,319746,63,1577,3075,10196707,0.617846526334433,30.1567947377521,15.4657773338,"EU"
"106182",106182,"Portugal","PRT",2020-12-28,396666,6677,321682,58,2093,1936,10196707,0.568811087736462,18.9865218251343,20.5262345971106,"EU"
"106183",106183,"Portugal","PRT",2020-12-29,400002,6751,327794,74,3336,6112,10196707,0.725724491249969,59.9409201421596,32.7164446325662,"EU"
"106184",106184,"Portugal","PRT",2020-12-30,406051,6830,331016,79,6049,3222,10196707,0.77475992984794,31.5984366325324,59.3230736158252,"EU"
"106185",106185,"Portugal","PRT",2020-12-31,413678,6906,334276,76,7627,3260,10196707,0.745338666689158,31.971105965877,74.7986580373448,"EU"
"106186",106186,"Portugal","PRT",2021-01-01,420629,6972,338668,66,6951,4392,10196707,0.647267789493216,43.0727292644576,68.1690667388991,"EU"
"106187",106187,"Portugal","PRT",2021-01-02,423870,7045,340150,73,3241,1482,10196707,0.715917403530375,14.5341040004386,31.7847712992047,"EU"
"106188",106188,"Portugal","PRT",2021-01-03,427254,7118,342535,73,3384,2385,10196707,0.715917403530375,23.3899042112321,33.1871848431067,"EU"
"106189",106189,"Portugal","PRT",2021-01-04,431623,7196,344419,78,4369,1884,10196707,0.764952842128346,18.4765532637154,42.847166246907,"EU"
"106190",106190,"Portugal","PRT",2021-01-05,436579,7286,349110,90,4956,4691,10196707,0.882637894763476,46.0050484926163,48.6039267383088,"EU"
"106191",106191,"Portugal","PRT",2021-01-06,446606,7377,352225,91,10027,3115,10196707,0.89244498248307,30.5490782465359,98.3356685643708,"EU"
"106192",106192,"Portugal","PRT",2021-01-07,456533,7472,355701,95,9927,3476,10196707,0.931673333361447,34.0894369133094,97.3549597924114,"EU"
"106193",106193,"Portugal","PRT",2021-01-08,466709,7590,360181,118,10176,4480,10196707,1.15723635091211,43.9357529837819,99.7969246345904,"EU"
"106194",106194,"Portugal","PRT",2021-01-09,476187,7701,366080,111,9478,5899,10196707,1.08858673687495,57.8520104578861,92.9515774063136,"EU"
"106195",106195,"Portugal","PRT",2021-01-10,483689,7803,369108,102,7502,3028,10196707,1.00032294739861,29.6958616149312,73.5727720723955,"EU"
"106196",106196,"Portugal","PRT",2021-01-11,489293,7925,372056,122,5604,2948,10196707,1.19646470179049,28.9112945973636,54.9589195806058,"EU"
"106197",106197,"Portugal","PRT",2021-01-12,496552,8080,378084,155,7259,6028,10196707,1.5200985965371,59.1171247737137,71.1896497565341,"EU"
"106198",106198,"Portugal","PRT",2021-01-13,507108,8236,382544,156,10556,4460,10196707,1.52990568425669,43.73961122939,103.523617968036,"EU"
"106199",106199,"Portugal","PRT",2021-01-14,517806,8384,387607,148,10698,5063,10196707,1.45144898249994,49.6532851243053,104.916224424219,"EU"
"106200",106200,"Portugal","PRT",2021-01-15,528469,8543,394065,159,10663,6458,10196707,1.55932694741547,63.3341724931392,104.572976354033,"EU"
"106201",106201,"Portugal","PRT",2021-01-16,539416,8709,402542,166,10947,8477,10196707,1.62797656145263,83.1346825989999,107.358189266397,"EU"
"106202",106202,"Portugal","PRT",2021-01-17,549801,8861,406929,152,10385,4387,10196707,1.49067733337832,43.0236938258597,101.846605967986,"EU"
"106203",106203,"Portugal","PRT",2021-01-18,556503,9028,411589,167,6702,4660,10196707,1.63778364917223,45.7010287733089,65.7271018967202,"EU"
"106204",106204,"Portugal","PRT",2021-01-19,566958,9246,421871,218,10455,10282,10196707,2.13794512287153,100.836475932867,102.533102108357,"EU"
"106205",106205,"Portugal","PRT",2021-01-20,581605,9465,428364,219,14647,6493,10196707,2.14775221059113,63.677420563325,143.644413828896,"EU"
"106206",106206,"Portugal","PRT",2021-01-21,595149,9686,434237,221,13544,5873,10196707,2.16736638603031,57.5970261771766,132.827196074184,"EU"
"106207",106207,"Portugal","PRT",2021-01-22,609136,9920,441556,234,13987,7319,10196707,2.29485852638504,71.7780750197098,137.171735933964,"EU"
"106208",106208,"Portugal","PRT",2021-01-23,624469,10194,451324,274,15333,9768,10196707,2.6871420351688,95.7956328449959,150.372076004538,"EU"
"106209",106209,"Portugal","PRT",2021-01-24,636190,10469,456491,275,11721,5167,10196707,2.6969491228884,50.6732222471431,114.948875161363,"EU"
"106210",106210,"Portugal","PRT",2021-01-25,643113,10721,461757,252,6923,5266,10196707,2.47138610533773,51.6441239313829,67.8944682827505,"EU"
